id;filename;text;augmentation_type;difficulté_verbalisation;
233_translation;Entretien 01 24.10.03 02_traitement_A;Mais...;translation;3.0;
234_contextual;Entretien 01 24.10.03 02_traitement_A;Je ne vousaurais pas dire vous;contextual;3.0;
234_original;Entretien 01 24.10.03 02_traitement_A;Je ne saurais pas trop...;original;3.0;
234_swap;Entretien 01 24.10.03 02_traitement_A;Je ne saurais pas. trop..;swap;3.0;
234_translation;Entretien 01 24.10.03 02_traitement_A;Je ne sais pas...;translation;3.0;
235_contextual;Entretien 01 24.10.03 02_traitement_A;Ouais, il n' avait forcément pas moyen...;contextual;3.0;
235_original;Entretien 01 24.10.03 02_traitement_A;Ouais, il n'y a pas de...;original;3.0;
235_swap;Entretien 01 24.10.03 02_traitement_A;, ouais n il y ' a pas. de..;swap;3.0;
235_translation;Entretien 01 24.10.03 02_traitement_A;Oui, il n'y a pas de...;translation;3.0;
236_contextual;Entretien 01 24.10.03 02_traitement_A;Suivant les demandes.;contextual;0.0;
236_original;Entretien 01 24.10.03 02_traitement_A;Toutes les étapes.;original;0.0;
236_swap;Entretien 01 24.10.03 02_traitement_A;Les étapes toutes.;swap;0.0;
236_translation;Entretien 01 24.10.03 02_traitement_A;Tous les pas.;translation;0.0;
237_contextual;Entretien 01 24.10.03 02_traitement_A;Samedi a a plusieurs jours où je va faire du tracé.;contextual;0.0;
237_original;Entretien 01 24.10.03 02_traitement_A;Il y a des jours où on va faire du tracé.;original;0.0;
237_swap;Entretien 01 24.10.03 02_traitement_A;Y il des a on jours où va faire du tracé.;swap;0.0;
237_translation;Entretien 01 24.10.03 02_traitement_A;Il y a des jours où nous allons jeter un oeil.;translation;0.0;
238_contextual;Entretien 01 24.10.03 02_traitement_A;Maintenant retourne tracer le vitrail et le papier pour pouvoir vraiment découper pour du scotch.;contextual;0.0;
238_original;Entretien 01 24.10.03 02_traitement_A;On va tracer le vitrail sur le papier pour pouvoir le découper sur du verre.;original;0.0;
238_swap;Entretien 01 24.10.03 02_traitement_A;On va le tracer vitrail sur le papier pour pouvoir découper le sur du. verre;swap;0.0;
238_translation;Entretien 01 24.10.03 02_traitement_A;Nous allons enregistrer le verre sur le papier pour le couper sur le verre.;translation;0.0;
239_contextual;Entretien 01 24.10.03 02_traitement_A;Pendant plusieurs jours, Marie allait faire diverses événementss.;contextual;0.0;
239_original;Entretien 01 24.10.03 02_traitement_A;Pendant plusieurs jours, on va faire des tracés.;original;0.0;
239_swap;Entretien 01 24.10.03 02_traitement_A;Pendant plusieurs jours on, va faire des tracés.;swap;0.0;
239_translation;Entretien 01 24.10.03 02_traitement_A;Pendant quelques jours, on fait une piste.;translation;0.0;
23_contextual;Entretien 01 24.10.03 01_traitement_A;Et puis, quand cela finissait, on le mettait sur mon côté et on laissa plaçaessais sur un autre.;contextual;0.0;
23_original;Entretien 01 24.10.03 01_traitement_A;Et après, quand on finissait, on le mettait sur le côté et on en reprenait un autre.;original;0.0;
23_swap;Entretien 01 24.10.03 01_traitement_A;Après et, quand on finissait, on mettait sur le le côté et on reprenait en un autre.;swap;0.0;
23_translation;Entretien 01 24.10.03 01_traitement_A;Et quand on a fini, on l'a mis sur le côté et on en a pris un autre.;translation;0.0;
240_contextual;Entretien 01 24.10.03 02_traitement_A;Oui, on va travailler les calibre de.;contextual;0.0;
240_original;Entretien 01 24.10.03 02_traitement_A;Ensuite, on va découper les calibres.;original;0.0;
240_swap;Entretien 01 24.10.03 02_traitement_A;Ensuite, va on les découper. calibres;swap;0.0;
240_translation;Entretien 01 24.10.03 02_traitement_A;On coupe les calibres.;translation;0.0;
241_contextual;Entretien 01 24.10.03 02_traitement_A;Après on pourrait se servir nos calibres aussi couper les pièces jaunes voitures.;contextual;0.0;
241_original;Entretien 01 24.10.03 02_traitement_A;Après on va se servir ces calibres pour couper les pièces de verre.;original;0.0;
241_swap;Entretien 01 24.10.03 02_traitement_A;Après on se va servir ces calibres pour les pièces couper de verre.;swap;0.0;
241_translation;Entretien 01 24.10.03 02_traitement_A;Ensuite, nous utiliserons ce calibre pour couper les pièces en verre.;translation;0.0;
242_contextual;Entretien 01 24.10.03 02_traitement_A;Après, le Belfort, on va vivre 3 journées de coupe du verre.;contextual;0.0;
242_original;Entretien 01 24.10.03 02_traitement_A;Après, à nouveau, on va faire plusieurs journées de coupe de verre.;original;0.0;
242_swap;Entretien 01 24.10.03 02_traitement_A;, à après nouveau, on faire va plusieurs de journées de coupe verre.;swap;0.0;
242_translation;Entretien 01 24.10.03 02_traitement_A;On va encore faire quelques jours de coupe de verre.;translation;0.0;
243_contextual;Entretien 01 24.10.03 02_traitement_A;l'une certaine manière, il est a des journées type qui arrivent construisent on place :- on à certaines demis de semaine.;contextual;0.0;
243_original;Entretien 01 24.10.03 02_traitement_A;D'une certaine manière, il y a des journées type qui se mettent en place peut-être à des échelles de semaine.;original;0.0;
243_swap;Entretien 01 24.10.03 02_traitement_A;' d une certaine manière il y, a des type journées mettent qui se en peut place - être à des échelles de. semaine;swap;0.0;
243_translation;Entretien 01 24.10.03 02_traitement_A;Il y a des jours typiques qui peuvent commencer par des directeurs de semaine.;translation;0.0;
244_contextual;Entretien 01 24.10.03 02_traitement_A;Sylvie prépare une semaine : coupe de verre.;contextual;0.0;
244_original;Entretien 01 24.10.03 02_traitement_A;On fait une semaine de coupe de verre.;original;0.0;
244_swap;Entretien 01 24.10.03 02_traitement_A;On une fait de semaine coupe verre de.;swap;0.0;
244_translation;Entretien 01 24.10.03 02_traitement_A;On fait une semaine de coupe de verre.;translation;0.0;
245_contextual;Entretien 01 24.10.03 02_traitement_A;Après, on va faire ma maison de vacances.;contextual;0.0;
245_original;Entretien 01 24.10.03 02_traitement_A;Après, on va faire une semaine de peinture.;original;0.0;
245_swap;Entretien 01 24.10.03 02_traitement_A;, après on va une faire de semaine peinture.;swap;0.0;
245_translation;Entretien 01 24.10.03 02_traitement_A;On va faire une semaine de peinture.;translation;0.0;
246_contextual;Entretien 01 24.10.03 02_traitement_A;Thierry va peindre plusieurs pièces.;contextual;0.0;
246_original;Entretien 01 24.10.03 02_traitement_A;On va peindre ces pièces.;original;0.0;
246_swap;Entretien 01 24.10.03 02_traitement_A;Va on peindre pièces ces.;swap;0.0;
246_translation;Entretien 01 24.10.03 02_traitement_A;On va peindre ces pièces.;translation;0.0;
247_contextual;Entretien 01 24.10.03 02_traitement_A;Attention, elle va être mon sertissage.;contextual;0.0;
247_original;Entretien 01 24.10.03 02_traitement_A;Après, ça va être le sertissage.;original;0.0;
247_swap;Entretien 01 24.10.03 02_traitement_A;Après ça, va le être. sertissage;swap;0.0;
247_translation;Entretien 01 24.10.03 02_traitement_A;Alors, ce sera le bisou.;translation;0.0;
248_contextual;Entretien 01 24.10.03 02_traitement_A;Il a avait une formule type, bien-être, pour toute étape.;contextual;0.0;
248_original;Entretien 01 24.10.03 02_traitement_A;Il y a une journée type, peut-être, pour chaque étape.;original;0.0;
248_swap;Entretien 01 24.10.03 02_traitement_A;Il y a journée type une, peut - être pour, chaque étape.;swap;0.0;
248_translation;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un jour typique pour chaque étape.;translation;0.0;
249_contextual;Entretien 01 24.10.03 02_traitement_A;Et pourtant, chaque étape, est approche différente.;contextual;0.0;
249_original;Entretien 01 24.10.03 02_traitement_A;Et donc, chaque étape, chaque matière différente.;original;0.0;
249_swap;Entretien 01 24.10.03 02_traitement_A;Et donc, chaque étape chaque, matière différente.;swap;0.0;
249_translation;Entretien 01 24.10.03 02_traitement_A;Et ainsi, chaque étape, chaque autre thème.;translation;0.0;
24_contextual;Entretien 01 24.10.03 01_traitement_A;...'était comme ci un peu avant la soirée où quelqu'était derrière la chaîne.;contextual;0.0;
24_original;Entretien 01 24.10.03 01_traitement_A;C'était comme ça un peu toute la journée où c'était à la chaîne.;original;0.0;
24_swap;Entretien 01 24.10.03 01_traitement_A;C ' comme était un ça la peu toute journée où c était ' à chaîne la.;swap;0.0;
24_translation;Entretien 01 24.10.03 01_traitement_A;C'était comme ça toute la journée dans la chaîne.;translation;0.0;
250_contextual;Entretien 01 24.10.03 02_traitement_A;Mais tu disais, on commence avec du nouveau.;contextual;0.0;
250_original;Entretien 01 24.10.03 02_traitement_A;Comme je disais, on commence avec du dessin.;original;0.0;
250_swap;Entretien 01 24.10.03 02_traitement_A;Je comme, on disais commence avec du dessin.;swap;0.0;
250_translation;Entretien 01 24.10.03 02_traitement_A;Comme je l'ai dit, on commence par un dessin.;translation;0.0;
251_contextual;Entretien 01 24.10.03 02_traitement_A;Il vient faire leur portrait sur du papier filmson.;contextual;0.0;
251_original;Entretien 01 24.10.03 02_traitement_A;On vient faire notre dessin sur du papier canson.;original;0.0;
251_swap;Entretien 01 24.10.03 02_traitement_A;On vient faire notre dessin sur papier du canson.;swap;0.0;
251_translation;Entretien 01 24.10.03 02_traitement_A;Nous sommes ici pour faire notre dessin sur papier Canson.;translation;0.0;
252_contextual;Entretien 01 24.10.03 02_traitement_A;Justement, on va tout découper pour tous les calibreages.;contextual;0.0;
252_original;Entretien 01 24.10.03 02_traitement_A;Ensuite, on va le découper pour faire les calibres.;original;0.0;
252_swap;Entretien 01 24.10.03 02_traitement_A;Ensuite on, va le pour faire les découper calibres.;swap;0.0;
252_translation;Entretien 01 24.10.03 02_traitement_A;On va le couper pour faire le calibre.;translation;0.0;
253_contextual;Entretien 01 24.10.03 02_traitement_A;Donc obtient un matériau qui est assez fragile;contextual;3.0;
253_original;Entretien 01 24.10.03 02_traitement_A;On a un matériau qui est assez...;original;3.0;
253_swap;Entretien 01 24.10.03 02_traitement_A;On a un matériau est qui assez. ..;swap;3.0;
253_translation;Entretien 01 24.10.03 02_traitement_A;On a assez de matériel pour...;translation;3.0;
254_contextual;Entretien 01 24.10.03 02_traitement_A;C'est tout papier, donc sachez' un assez maniable.;contextual;0.0;
254_original;Entretien 01 24.10.03 02_traitement_A;C'est du papier, donc c'est assez fragile.;original;0.0;
254_swap;Entretien 01 24.10.03 02_traitement_A;C ' du est papier, c donc ' assez est. fragile;swap;0.0;
254_translation;Entretien 01 24.10.03 02_traitement_A;C'est du papier, donc c'est plutôt fragile.;translation;0.0;
255_contextual;Entretien 01 24.10.03 02_traitement_A;Mais en même tu, elle peut imaginer ce que'on veut .....;contextual;0.0;
255_original;Entretien 01 24.10.03 02_traitement_A;Mais en même temps, on peut faire ce qu'on veut avec.;original;0.0;
255_swap;Entretien 01 24.10.03 02_traitement_A;Mais même en, temps peut on faire qu ce on ' veut avec.;swap;0.0;
255_translation;Entretien 01 24.10.03 02_traitement_A;Mais en même temps, nous pouvons faire ce que nous voulons.;translation;0.0;
256_contextual;Entretien 01 24.10.03 02_traitement_A;La question d' alternance, on retourne à leur verre.;contextual;0.0;
256_original;Entretien 01 24.10.03 02_traitement_A;La semaine d'après, on passe à du verre.;original;0.0;
256_swap;Entretien 01 24.10.03 02_traitement_A;D la semaine ' après, on passe à verre. du;swap;0.0;
256_translation;Entretien 01 24.10.03 02_traitement_A;La semaine prochaine, on ira en verre.;translation;0.0;
257_contextual;Entretien 01 24.10.03 02_traitement_A;'est quelque autre sens d'on a à la matière L' ensemble est éternellement froid, il est infiniment sensible.;contextual;0.0;
257_original;Entretien 01 24.10.03 02_traitement_A;C'est un autre rapport qu'on a à la matière puisqu'il est plus froid, il est plus sensible.;original;0.0;
257_swap;Entretien 01 24.10.03 02_traitement_A;C ' est un autre rapport qu ' a on à la puisqu matière ' il plus est froid, il plus est sensible.;swap;0.0;
257_translation;Entretien 01 24.10.03 02_traitement_A;C'est un autre rapport que nous avons sur la matière, car il est plus froid, il est plus sensible.;translation;0.0;
258_contextual;Entretien 01 24.10.03 02_traitement_A;Qui en a une manière de retourner sur verre : pouvoir peut découper correctement, faire des coupes assez techniques.;contextual;0.0;
258_original;Entretien 01 24.10.03 02_traitement_A;Il y a une manière de travailler le verre pour pouvoir le couper correctement, faire des coupes assez techniques.;original;0.0;
258_swap;Entretien 01 24.10.03 02_traitement_A;Il y une a manière de travailler verre le pour pouvoir couper correctement, le faire coupes des techniques assez.;swap;0.0;
258_translation;Entretien 01 24.10.03 02_traitement_A;Il y a une façon de travailler le verre pour le couper correctement, faire des coupes assez techniques.;translation;0.0;
259_contextual;Entretien 01 24.10.03 02_traitement_A;Il y à divers équilibres de masse et de tension entre la matière et arriver sur nos idées.;contextual;0.0;
259_original;Entretien 01 24.10.03 02_traitement_A;Il y a ces équilibres de masse et de tension dans la matière pour arriver à nos fins.;original;0.0;
259_swap;Entretien 01 24.10.03 02_traitement_A;Il a y ces de équilibres et masse tension de dans la matière pour arriver à nos fins.;swap;0.0;
259_translation;Entretien 01 24.10.03 02_traitement_A;Il y a ces équilibres de masse et de tension dans la matière pour atteindre nos objectifs.;translation;0.0;
25_contextual;Entretien 01 24.10.03 01_traitement_A;Et après, du matin, coupure pipi dernière minute où on boit un petit café chacun matin.;contextual;0.0;
25_original;Entretien 01 24.10.03 01_traitement_A;Et après, du coup, pause de 10 heures où on boit un petit café le matin.;original;0.0;
25_swap;Entretien 01 24.10.03 01_traitement_A;Et après, du coup, pause de 10 heures on où boit un matin petit café le.;swap;0.0;
25_translation;Entretien 01 24.10.03 01_traitement_A;Et puis, à 10 h, si on boit un petit café le matin.;translation;0.0;
260_contextual;Entretien 01 24.10.03 02_traitement_A;Chaque verre possédant ses spécialités.;contextual;0.0;
260_original;Entretien 01 24.10.03 02_traitement_A;Chaque verre a ses propriétés.;original;0.0;
260_swap;Entretien 01 24.10.03 02_traitement_A;Chaque a verre ses. propriétés;swap;0.0;
260_translation;Entretien 01 24.10.03 02_traitement_A;Chaque verre a ses caractéristiques.;translation;0.0;
261_contextual;Entretien 01 24.10.03 02_traitement_A;Et verre réagit séparément.;contextual;0.0;
261_original;Entretien 01 24.10.03 02_traitement_A;Chaque verre réagit différemment.;original;0.0;
261_swap;Entretien 01 24.10.03 02_traitement_A;Chaque verre. réagit différemment;swap;0.0;
261_translation;Entretien 01 24.10.03 02_traitement_A;Chaque verre réagit différemment.;translation;0.0;
