filename;text;word_count;note_bert_intimité;note_bert_fertilité du language;note_bert_fluidité;note_bert_émotions;note_bert_imaginaire;note_bert_ expert;note_bert_Vulnerable;note_bert_difficulté verbalisation;cluster;residual
Entretien 01 25.01.14 02ab_traitement_A;En fait, c'est une attention sur les deux mains.;9;4.79;1.09;1.74;1.01;1.56;4.43;3.78;1.96;2.0;0.18839999999999613
Entretien 01 25.01.14 02ab_traitement_A;Il y a une main qui contrôle la planéité du point de travail et la main droite qui se concentre énormément sur la qualité du brin.;26;3.81;1.07;1.17;0.83;1.09;6.37;1.24;0.92;0.0;0.29469999999999974
Entretien 01 25.01.14 02ab_traitement_A;Donc, c'est vraiment un global sur tout le geste.;9;3.98;0.58;0.6;0.69;0.77;5.01;1.95;1.72;0.0;0.2744999999999975
Entretien 01 25.01.14 03ab_traitement_A;Moi, je suis à BIP depuis un an et demi.;10;3.64;0.6;0.79;0.73;0.75;3.44;0.91;1.03;0.0;0.5489000000000046
Entretien 01 25.01.14 03ab_traitement_A;Et j'ai fait l'école en 2020 de vannerie.;8;3.83;0.65;0.6;1.31;0.8;1.71;0.69;0.6;4.0;0.18870000000000076
Entretien 01 25.01.14 03ab_traitement_A;Après, j'étais un petit peu à mon compte.;8;5.44;0.56;0.78;2.88;2.98;0.62;2.14;0.85;3.0;0.20760000000000112
Entretien 01 25.01.14 03ab_traitement_A;Je suis artisan depuis septembre 2020.;6;3.99;1.03;0.93;1.21;1.34;3.22;1.18;1.01;4.0;0.09299999999999642
Entretien 01 25.01.14 03ab_traitement_A;Ben, une journée de travail...;5;2.42;0.95;1.05;1.92;0.98;0.25;1.92;2.1;3.0;-0.5004999999999975
Entretien 01 25.01.14 03ab_traitement_A;On commence...;2;3.96;1.02;1.07;1.81;2.05;0.43;1.48;2.16;3.0;-0.09599999999999476
Entretien 01 25.01.14 03ab_traitement_A;On arrive le matin, on commence par tremper l'osier, déjà.;10;3.46;0.73;0.72;0.83;0.82;1.77;1.22;0.53;0.0;0.3114000000000017
Entretien 01 25.01.14 03ab_traitement_A;Une petite fois, comme il était à la soufrière la veille.;11;3.05;0.9;0.78;0.86;0.84;1.46;1.22;1.0;0.0;0.2500999999999993
Entretien 01 25.01.14 03ab_traitement_A;On le trempe pour le réhumidifier.;6;1.18;1.17;0.75;0.62;0.82;4.06;1.7;1.02;0.0;-0.5411000000000028
Entretien 01 25.01.14 03ab_traitement_A;Après, on commence à trier ce qu'on a besoin pour notre journée.;12;4.18;1.12;1.2;1.91;0.91;1.84;0.99;0.83;3.0;-0.16890000000000427
Entretien 01 25.01.14 03ab_traitement_A;On fonctionne comme ça.;4;2.28;0.86;0.61;0.35;0.75;2.03;1.1;0.8;0.0;0.23449999999999926
Entretien 01 25.01.14 03ab_traitement_A;La journée, généralement, la plupart des vannières et vanniers fonctionnent de cette manière-là.;13;1.92;0.59;0.48;0.63;0.66;2.65;0.86;0.76;0.0;0.06370000000000231
Entretien 01 25.01.14 03ab_traitement_A;Et une fois qu'on a tout trié, là, on commence à monter les objets à la chaîne.;17;4.27;1.49;2.12;0.93;3.23;3.63;0.81;0.92;2.0;-0.11069999999999869
Entretien 01 25.01.14 03ab_traitement_A;C'est vraiment...;2;4.58;1.0;1.14;1.63;1.93;0.16;1.07;2.38;3.0;0.25729999999999986
Entretien 01 25.01.14 03ab_traitement_A;Ça dépend les objets, mais des fois, on doit en faire 2, 3 par jour.;15;2.05;0.69;1.89;0.88;1.34;2.61;1.13;1.01;0.0;-0.36530000000000307
Entretien 01 25.01.14 03ab_traitement_A;Et des fois, 10, 15.;5;4.53;0.81;1.69;1.13;1.95;1.36;2.26;1.2;2.0;0.18180000000000618
Entretien 01 25.01.14 03ab_traitement_A;Donc...;1;3.09;0.93;1.71;2.44;1.58;0.0;1.92;2.46;3.0;-0.01229999999999798
Entretien 01 25.01.14 03ab_traitement_A;Voilà.;1;3.88;1.02;0.81;1.06;0.81;0.22;1.2;1.12;4.0;3.1086244689504383e-15
Entretien 01 25.01.14 03ab_traitement_A;Ça, c'est une journée de travail classique.;7;1.66;0.65;0.54;0.78;0.74;1.73;1.29;0.69;0.0;-0.27269999999999817
Entretien 01 25.01.14 03ab_traitement_A;Un geste qui pourrait englober un petit peu les trois, c'est la batte.;13;3.93;2.17;1.77;1.07;1.54;6.07;2.25;1.33;4.0;-0.09870000000000312
Entretien 01 25.01.14 03ab_traitement_A;Donc, avec cet objet-là, c'est la batte, c'est le battage.;10;2.34;0.91;0.84;0.97;0.83;3.99;1.76;1.85;4.0;-0.3449000000000009
Entretien 01 25.01.14 03ab_traitement_A;Là, il faut batter l'osier pour que l'osier soit toujours bien tassé.;12;4.45;1.38;1.77;1.05;1.48;4.58;3.3;1.38;2.0;-0.005199999999994098
Entretien 01 25.01.14 03ab_traitement_A;Et pour avoir quelque chose de bien serré, bien solide, selon les pièces qu'on fait.;15;5.07;2.13;2.36;2.71;2.03;3.1;2.03;1.28;1.0;-0.10679999999999623
Entretien 01 25.01.14 03ab_traitement_A;C'est un geste qui n'est pas très complexe.;8;5.82;1.41;1.23;1.01;1.22;6.13;2.98;1.46;2.0;0.4098000000000006
Entretien 01 25.01.14 03ab_traitement_A;On prend la batte, on doit la lever en hauteur, et venir taper l'osier ni trop faiblement, ni trop fort, pour vraiment venir le tasser.;25;4.45;4.82;3.77;1.07;1.22;6.08;3.57;1.68;2.0;-0.6335000000000024
Entretien 01 25.01.14 03ab_traitement_A;On peut retourner la batte de temps en temps.;9;2.53;2.26;2.58;0.7;0.96;4.34;3.93;1.45;0.0;-0.3283999999999989
Entretien 01 25.01.14 03ab_traitement_A;Là, ici, il y a un endroit un petit peu plus aigu pour pouvoir taper d'une différente manière.;18;4.76;3.66;3.71;1.22;3.04;5.96;3.59;1.39;2.0;-0.3846000000000016
Entretien 01 25.01.14 03ab_traitement_A;En fait, cet objet-là aussi, il a un trou à ce niveau-là.;12;5.03;0.93;0.82;1.11;1.35;3.01;2.15;0.79;4.0;0.6990000000000078
Entretien 01 25.01.14 03ab_traitement_A;Ça peut permettre aussi de redresser les bâtons, comme les bâtons qui sont ici, l'osier qui est sec, qui va créer un peu la structure, le squelette de notre panier.;30;4.06;4.45;1.89;1.43;3.94;6.15;1.48;1.25;2.0;-0.28660000000000085
Entretien 01 25.01.14 03ab_traitement_A;On les redresse pour qu'ils soient bien droits.;8;3.83;0.9;1.98;1.46;1.39;2.68;1.81;1.52;3.0;-0.22770000000000046
Entretien 01 25.01.14 03ab_traitement_A;Donc, c'est un peu un objet multifonctionnel.;7;3.31;0.53;0.67;0.77;1.43;3.13;3.54;1.69;0.0;-0.1086000000000018
Entretien 01 25.01.14 03ab_traitement_A;Moi, je dis battage, mais ce n'est pas très conventionnel.;10;2.6;0.67;0.82;0.78;0.84;5.71;2.89;1.02;0.0;-0.3067999999999995
Entretien 01 25.01.14 03ab_traitement_A;C'est batter, quoi.;3;3.81;1.19;0.9;1.01;0.95;2.18;1.88;1.65;4.0;0.2262999999999984
Entretien 01 25.01.14 03ab_traitement_A;Oui, alors, il va venir se serrer.;7;5.06;1.05;1.45;1.54;2.22;0.86;4.4;1.84;3.0;0.3567
Entretien 01 25.01.14 03ab_traitement_A;Les brins d'osier, qui sont des brins d'un an, vont venir se serrer les uns aux autres.;17;2.36;1.56;1.4;0.98;1.25;4.11;1.15;1.13;4.0;-0.2590000000000052
Entretien 01 25.01.14 03ab_traitement_A;Selon les pièces s'écraser un peu, selon les points de travail aussi.;12;2.53;0.27;1.16;1.0;2.9;2.5;3.8;1.14;4.0;-1.390699999999998
Entretien 01 25.01.14 03ab_traitement_A;Il y a des points de travail qu'on appelle battés où il va falloir taper plus fort pour que vraiment, ça soit serré.;23;3.81;3.18;3.03;1.1;1.14;5.88;5.21;1.02;2.0;-1.1554000000000015
Entretien 01 25.01.14 03ab_traitement_A;Comme le damassé, par exemple.;5;1.38;0.83;0.54;0.69;0.76;1.8;1.25;1.29;0.0;-0.44129999999999825
Entretien 01 25.01.14 03ab_traitement_A;Il faut que ça soit serré et qu'on ne voit quasiment plus rien à travers.;15;6.27;1.99;2.01;1.66;1.74;5.14;2.35;1.55;1.0;0.6588000000000065
Entretien 01 25.01.14 03ab_traitement_A;Donc là, on ne va pas vraiment venir serrer les brins contre l'autre, mais on va venir carrément les écraser les uns aux autres sans les fendre.;27;4.3;2.48;3.14;1.75;2.62;4.86;2.37;3.31;3.0;0.08729999999999905
Entretien 01 25.01.14 03ab_traitement_A;Donc, il y a un petit savoir-faire pour que ça soit bien comme il faut.;15;4.2;1.29;1.77;1.93;0.92;6.61;3.03;2.24;3.0;-0.20159999999999467
Entretien 01 25.01.14 03ab_traitement_A;Je ne sais pas.;4;5.65;1.0;1.12;2.43;1.25;1.06;3.46;4.54;1.0;0.011500000000010502
Entretien 01 25.01.14 03ab_traitement_A;“Merci”.;1;3.24;1.39;1.39;2.07;1.27;0.59;1.93;1.75;3.0;-0.12740000000000373
Entretien 01 25.01.14 03ab_traitement_A;On le fait en essayant de le respecter le mieux possible.;11;4.36;2.48;2.82;1.71;1.13;5.29;4.85;1.88;3.0;-0.5180000000000007
Entretien 01 25.01.14 03ab_traitement_A;Donc, du coup, je pense que ça se passe plutôt bien pour lui.;13;5.28;1.47;1.54;3.22;2.59;4.78;4.21;2.64;1.0;0.17460000000000253
Entretien 01 25.01.14 03ab_traitement_A;Alors, c'est le fait de batter de l'osier.;8;4.24;0.79;0.93;0.86;0.83;3.31;2.88;1.04;4.0;0.40459999999999674
Entretien 01 25.01.14 03ab_traitement_A;Ce geste, il sert à tasser les brins d'osier, la vannerie, pour avoir quelque chose de serré, être solide.;19;3.46;2.28;1.82;1.03;1.08;6.36;2.48;1.32;4.0;-0.2532999999999972
Entretien 01 25.01.14 03ab_traitement_A;Ça me demande de l'attention quand je commence une série, parce qu'en fonction de la vannerie qu'on fait, il faut plus ou moins batter.;24;4.88;2.59;2.42;2.35;1.62;4.48;1.74;1.18;1.0;-0.004799999999997695
Entretien 01 25.01.14 03ab_traitement_A;Mais après, ça devient vraiment un geste automatique et j'ai plus besoin d'y penser.;14;5.1;1.03;1.51;2.31;1.32;4.62;1.64;1.34;3.0;0.7602999999999991
Entretien 01 25.01.14 03ab_traitement_A;Même le fait de le faire et la fréquence à laquelle je le fais, et la force que je mets dedans, je ne pense plus, c'est automatique.;27;4.26;0.93;2.35;1.02;1.45;2.39;1.42;1.57;2.0;0.3896000000000037
Entretien 01 25.01.14 03ab_traitement_A;Je pense à autre chose.;5;5.76;1.05;1.14;1.72;2.78;3.03;3.05;1.86;3.0;0.5328000000000026
Entretien 01 25.01.14 03ab_traitement_A;Pas forcément, ça peut être complètement autre chose.;8;4.43;0.71;0.97;2.29;1.53;1.42;2.97;1.89;3.0;0.05189999999999628
Entretien 01 25.01.14 03ab_traitement_A;Ou je peux anticiper quelque chose que je vais faire dans la vannerie après, par exemple.;16;2.83;0.75;1.46;1.75;0.87;4.48;1.38;1.55;3.0;-0.43819999999999926
Entretien 01 25.01.14 03ab_traitement_A;Merci beaucoup.;2;2.78;1.01;0.92;1.37;0.93;0.54;1.68;1.21;4.0;-0.17519999999999758
Entretien 01 25.01.14 04ab_traitement_A;Alors ici, je suis là depuis 1986, donc ça fait 39 ans.;12;4.71;1.13;1.2;1.22;0.79;2.44;0.7;1.16;3.0;0.5249000000000041
Entretien 01 25.01.14 04ab_traitement_A;Et deux ans d'apprentissage, plus une année de pré-apprentissage.;9;2.49;0.42;0.56;0.83;0.77;0.29;0.95;0.72;0.0;-0.19740000000000224
Entretien 01 25.01.14 04ab_traitement_A;Ça fait 42 en tout.;5;3.5;0.81;0.89;1.22;1.66;0.59;0.98;1.05;4.0;-0.09419999999999895
Entretien 01 25.01.14 04ab_traitement_A;Le pré-apprentissage ne venait qu'une semaine sur deux.;8;2.4;0.55;0.57;1.03;0.79;1.25;1.2;1.17;4.0;-0.3927000000000018
Entretien 01 25.01.14 04ab_traitement_A;Ça fait partie aussi.;4;3.24;1.09;0.88;1.47;2.1;1.84;1.04;0.98;3.0;-0.6262000000000021
Entretien 01 25.01.14 04ab_traitement_A;Alors, aujourd'hui que je suis BIP, ça a changé un peu.;11;5.07;0.61;1.07;2.66;3.16;2.79;4.03;1.29;3.0;0.054000000000002046
Entretien 01 25.01.14 04ab_traitement_A;Les journées de travail ont changé.;6;1.85;0.51;0.72;1.27;0.7;1.28;1.34;0.91;4.0;-0.570399999999998
Entretien 01 25.01.14 04ab_traitement_A;Quand j'étais salarié, on doit faire son SMIC.;8;3.62;0.66;0.78;3.47;0.68;1.81;1.28;1.21;3.0;-0.41680000000000206
Entretien 01 25.01.14 04ab_traitement_A;Donc, il y a le matin, on prépare sa journée en trempant l'osier, on commence par les fonds.;18;2.89;0.68;1.1;0.87;1.12;1.92;0.9;0.96;4.0;-0.05749999999999611
Entretien 01 25.01.14 04ab_traitement_A;On s'organise de façon à faire les fonds pour sa journée, pour l'organisation, c'est bien.;15;1.47;0.78;0.83;0.9;0.98;4.31;1.09;1.19;4.0;-1.337700000000001
Entretien 01 25.01.14 04ab_traitement_A;Quand tout est prêt d'avance, on a les fonds, on les monte et la journée se termine comme ça.;19;3.43;1.02;0.95;0.74;1.01;1.04;0.49;0.72;0.0;0.2343999999999995
Entretien 01 25.01.14 04ab_traitement_A;Et puis, voilà quoi.;4;4.3;0.68;0.77;1.63;1.07;0.34;1.17;1.67;3.0;0.2725999999999953
Entretien 01 25.01.14 04ab_traitement_A;La journée est faite avec le chiffre qu'on veut se faire.;11;3.13;1.53;1.17;1.0;0.96;2.12;1.25;1.03;4.0;0.0801999999999996
Entretien 01 25.01.14 04ab_traitement_A;Minimum le SMIC quand on est salarié, ça c'est le minimum.;11;2.87;0.54;0.6;1.68;0.82;2.59;1.22;1.67;3.0;-0.15510000000000135
Entretien 01 25.01.14 04ab_traitement_A;Et puis après, si on veut se faire plus, il faut s'arranger, trouver des combines pour gagner du temps ou dans l'organisation.;22;3.2;2.43;2.99;1.51;1.25;5.06;2.97;1.13;3.0;-1.9233000000000011
Entretien 01 25.01.14 04ab_traitement_A;Voilà quoi.;2;3.93;1.02;0.71;1.05;0.75;0.04;1.45;1.19;4.0;0.10979999999999679
Entretien 01 25.01.14 04ab_traitement_A;Et puis maintenant que je suis BIP, alors c'est un peu différent parce que du coup je fais de la vannerie quand même.;23;6.01;0.82;1.26;2.2;1.79;5.49;1.51;0.98;1.0;0.6365000000000034
Entretien 01 25.01.14 04ab_traitement_A;C'est toujours pareil toute la journée.;6;4.17;0.75;0.62;0.91;0.96;1.26;1.09;1.09;4.0;0.7324999999999995
Entretien 01 25.01.14 04ab_traitement_A;Et le soir au moment du tri, par exemple, on va trier chez nous.;14;3.45;0.53;0.7;1.17;0.85;1.86;0.9;0.94;4.0;0.17260000000000453
Entretien 01 25.01.14 04ab_traitement_A;On va trier l'osier.;4;4.02;1.03;1.13;1.06;0.94;1.26;1.59;0.83;4.0;-0.02649999999999597
Entretien 01 25.01.14 04ab_traitement_A;Le samedi, on va le couper.;6;2.6;0.88;1.08;0.81;0.71;2.21;1.11;0.85;0.0;0.38320000000000043
Entretien 01 25.01.14 04ab_traitement_A;Enfin, on s'arrange de façon à toujours gagner du temps.;10;1.59;1.04;1.3;0.62;0.83;4.44;3.22;0.92;0.0;-1.6888999999999996
Entretien 01 25.01.14 04ab_traitement_A;Toujours gagner un peu de temps.;6;3.97;0.89;1.27;2.12;1.65;1.04;4.82;1.3;3.0;-0.376900000000004
Entretien 01 25.01.14 04ab_traitement_A;Ah, je dirais que moi j'aime bien faire, alors là j'en ai pas affaire dans ce panier-là, mais ce qu'on appelle des clôtures crocanes.;24;5.56;2.31;1.69;6.51;1.98;5.23;1.28;0.93;1.0;-0.14179999999999726
Entretien 01 25.01.14 04ab_traitement_A;Les clôtures crocanes, c'est de la clôture à un brin qu'on pose à chaque brin et qu'on monte progressivement pour monter une belle hauteur.;24;1.89;2.6;1.12;0.97;1.21;4.28;0.88;0.84;4.0;-0.7127000000000006
Entretien 01 25.01.14 04ab_traitement_A;Ça c'est un point de travail que j'aime bien.;9;4.13;2.11;2.21;4.79;1.08;3.99;4.8;0.8;3.0;-0.5928999999999967
Entretien 01 25.01.14 04ab_traitement_A;Alors l'étape de ce geste, je peux vous la faire voir déjà, dans un premier temps.;16;4.99;1.45;1.43;2.21;1.35;5.83;2.32;1.39;3.0;0.1526000000000014
Entretien 01 25.01.14 04ab_traitement_A;C'est tout simple, c'est juste devant un et derrière un, avec le pouce.;13;3.29;1.67;1.52;0.86;0.89;4.19;1.04;0.76;0.0;0.29109999999999925
Entretien 01 25.01.14 04ab_traitement_A;Toujours ces deux doigts-là, la pince, et puis les doigts-là qui ramènent.;12;3.02;1.78;1.93;0.81;1.39;3.56;1.56;1.44;0.0;0.10069999999999846
Entretien 01 25.01.14 04ab_traitement_A;Et puis alors une crocane, c'est un brin à chaque montant.;11;2.28;0.76;0.53;0.72;0.62;3.14;1.03;0.84;0.0;0.5929999999999995
Entretien 01 25.01.14 04ab_traitement_A;Toujours pareil, avec la pince, et l'autre qui ramène.;9;2.55;1.28;1.21;0.92;1.2;2.58;1.7;0.76;4.0;-0.23360000000000314
Entretien 01 25.01.14 04ab_traitement_A;Et donc, à force de faire tout le tour, à un moment donné, je m'arrête par ici par exemple, et je continue les brins.;24;4.26;1.79;1.91;1.12;3.52;4.28;1.38;1.0;2.0;-0.177399999999996
Entretien 01 25.01.14 04ab_traitement_A;Ce qui fait que je monte, j'arrive à monter une hauteur voulue, assez rapidement.;14;5.25;3.6;2.97;0.78;3.5;5.61;2.23;1.36;2.0;0.6183999999999985
Entretien 01 25.01.14 04ab_traitement_A;Je trouve ça vraiment un beau point de travail, quand c'est bien placé.;13;5.06;1.49;1.25;3.43;1.3;5.31;2.92;1.22;1.0;-0.1813000000000029
Entretien 01 25.01.14 04ab_traitement_A;Le tressage, c'est vraiment notre plus gros...;7;3.21;0.95;0.92;1.89;1.83;1.91;1.22;2.55;3.0;-0.6629999999999971
Entretien 01 25.01.14 04ab_traitement_A;Enfin, c'est ce qui fait le panier, le tressage.;9;3.61;1.15;0.87;1.08;0.9;4.37;1.47;0.84;4.0;0.2619999999999947
Entretien 01 25.01.14 04ab_traitement_A;Donc si on n'aime pas tresser, forcément, il n'y a pas beaucoup de points de travail plus marrants les uns que les autres.;23;4.59;1.6;3.19;4.26;0.95;5.04;5.65;2.18;1.0;-0.8523000000000014
Entretien 01 25.01.14 04ab_traitement_A;Là, à part la batte, là c'est tout ce qu'on a besoin, le sécateur après, pour couper les bouts qui dépassent.;21;4.14;3.53;2.97;1.11;1.97;4.74;2.16;1.67;2.0;0.06520000000000614
Entretien 01 25.01.14 04ab_traitement_A;Sinon, les outils, non, là il n'y a pas besoin de grand-chose quand on est rendu là.;17;4.19;1.4;1.15;0.72;1.13;2.95;1.54;1.09;0.0;0.6831999999999998
Entretien 01 25.01.14 04ab_traitement_A;C'est un point de travail que j'aime bien.;8;4.65;1.86;1.97;4.33;0.95;4.07;4.85;0.78;3.0;-0.15769999999999307
Entretien 01 25.01.14 04ab_traitement_A;Il dirait que c'est la souplesse, c'est tout en souplesse.;10;5.09;0.78;0.83;0.87;1.2;4.61;1.65;1.74;2.0;0.654100000000005
Entretien 01 25.01.14 04ab_traitement_A;Tout en souplesse, la crocane c'est un peu ça, c'est tout en souplesse.;13;3.1;0.84;0.71;1.0;1.19;3.56;1.86;0.99;4.0;-0.4747999999999979
Entretien 01 25.01.14 04ab_traitement_A;C'est des gestes à allonger, étaler.;6;1.82;0.76;0.62;0.69;0.82;4.36;2.67;0.95;0.0;-0.4579999999999964
Entretien 01 25.01.14 04ab_traitement_A;Donc, il n'y a pas de...;6;4.33;1.15;1.59;1.6;1.81;0.09;3.39;2.84;3.0;-0.01580000000000137
Entretien 01 25.01.14 04ab_traitement_A;c'est pas brutal, comme par exemple, quand je coude les brins ici, quand ils sont coudés, là, ils ont intérêt de très bonne qualité, sinon ça les casse net.;29;5.0;1.97;1.63;1.33;1.7;4.99;1.34;1.61;2.0;0.3887999999999998
Entretien 01 25.01.14 04ab_traitement_A;En faisant la crocane, c'est coulant, c'est vraiment coulant.;9;1.63;0.98;0.59;0.74;0.66;2.92;0.92;1.1;0.0;-0.058699999999999086
Entretien 01 25.01.14 04ab_traitement_A;Je vous en prie..;4;4.79;0.81;0.84;2.71;0.86;0.07;2.61;1.54;3.0;0.07769999999999566
Entretien 01 25.01.14 04ab_traitement_A;Lui il préfère les bordures.;5;2.45;1.02;0.9;0.83;1.26;2.71;1.36;0.77;0.0;-0.09009999999999918
Entretien 01 25.01.14 04ab_traitement_A;Moi, les bordures, j'aime bien aussi, mais c'est différent, c'est encore autre chose.;13;5.45;1.75;1.77;4.0;2.38;3.75;1.29;0.77;1.0;0.0773000000000037
Entretien 01 25.01.14 04ab_traitement_A;Là, on les brutalise un peu, les brins.;8;2.87;0.87;1.15;0.89;2.33;2.2;1.39;0.78;4.0;-0.2313000000000005
Entretien 01 25.01.14 04ab_traitement_A;La bordure, il souffre un peu.;6;4.28;1.16;0.97;1.14;2.36;2.11;4.69;1.22;4.0;0.19370000000000687
Entretien 01 25.01.14 04ab_traitement_A;Mais bon, c'est la finalité du panier, donc on n’a pas le choix.;13;5.13;0.85;0.88;1.56;0.95;2.6;3.07;1.69;3.0;0.40020000000000344
Entretien 01 25.01.14 04ab_traitement_A;On n’a pour le choix.;5;3.81;0.68;0.93;1.02;0.92;1.66;2.84;1.53;4.0;0.25879999999999814
Entretien 01 25.01.14 04ab_traitement_A;Non justement, c'est un moment qui est simple et coulant qui fait qu'on le fait naturellement donc non il n'y a pas de complications.;24;5.14;3.97;4.03;1.62;2.18;4.26;4.61;1.24;2.0;0.011800000000004474
Entretien 01 25.01.14 04ab_traitement_A;A tout autre chose, on ailleurs.;6;5.92;0.78;0.98;1.31;1.2;1.75;1.09;0.96;3.0;1.1711999999999998
Entretien 01 25.01.14 04ab_traitement_A;C'est l'avantage au bout d'un moment dans ce métier là, c'est que quand on sait ce qu'on a à faire, on ne réfléchit même plus en fait, c'est naturel quoi, ça se fait naturellement et ça permet de penser ou discuter avec le collègue ou tout en travaillant.;48;5.57;3.53;3.37;3.06;1.03;6.4;2.1;0.94;1.0;-0.18220000000000347
Entretien 01 25.01.14 04ab_traitement_A;C'est un travail qui est vraiment coulant.;7;2.6;0.87;0.59;0.85;0.83;3.35;2.08;1.42;0.0;-0.05639999999999734
Entretien 01 25.01.14 04ab_traitement_A;Non, il y a des comme là, vous voyez, je vais faire une trace après là où il faut que je sois appliqué pour que les mouvements soient bien répartis, bien droits, bien parallèles.;34;4.51;2.28;2.27;1.44;2.94;4.9;1.21;0.86;2.0;-0.02770000000000028
Entretien 01 25.01.14 04ab_traitement_A;Donc là, il faut être un peu plus attentif.;9;5.71;1.68;3.19;4.13;3.12;3.66;8.46;4.46;1.0;0.34480000000000466
Entretien 01 25.01.14 04ab_traitement_A;Mais le moment de la crocane, il se fait tout seul.;11;5.56;1.04;0.93;1.96;1.81;1.51;1.46;0.77;3.0;0.38989999999999725
Entretien 01 25.01.14 05ab_traitement_A;Depuis septembre 1983.;3;5.0;1.03;1.07;1.05;0.99;1.01;1.15;0.96;4.0;0.27470000000000017
Entretien 01 25.01.14 05ab_traitement_A;En fait, je suis arrivée ici, j'étais la première apprentie à être formée à BIP.;15;4.54;0.53;0.74;1.41;0.99;3.95;0.85;1.11;3.0;0.4300999999999968
